,network,node,k,ke,keN,s,sN,kc,kcN,bias
0,Signaling in Macrophage Activation,IFNA,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling in Macrophage Activation,RELA_NFKB1_Activator,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling in Macrophage Activation,IRF1_IRF1_Activator,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling in Macrophage Activation,Mitochondrial_Activator,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling in Macrophage Activation,CASP6_Activator,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling in Macrophage Activation,IRF2_Activator,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling in Macrophage Activation,External_Activator,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,sporulation,7,1.8250000000000002,0.26071428571428573,1.296875,0.18526785714285715,0.5281250000000002,0.07544642857142858,0.4296875
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,crt,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,AbrB,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,ethanol,5,1.583333333333333,0.3166666666666666,1.0625,0.2125,0.520833333333333,0.1041666666666666,0.21875
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,butanol,6,1.578125,0.2630208333333333,1.125,0.1875,0.453125,0.07552083333333331,0.484375
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,ptb,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,cell_membrane,5,1.59375,0.31875,0.9375,0.1875,0.65625,0.13124999999999998,0.15625
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,ctfB,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,sigH,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,sigF,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.625
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,glucose+PTS,4,1.25,0.3125,0.75,0.1875,0.5,0.125,0.125
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,acetic_acid,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.125
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,acetoacetate,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.875
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,ack,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,lactic_acid,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,3-hydroxybutyryl-CoA,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.875
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,spoIIAB+p,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,crotonoyl-CoA,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.875
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,acetaldehyde,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,butyrate,4,1.625,0.40625,1.25,0.3125,0.375,0.09375,0.4375
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,sigG,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,adhB,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,spoIIAA,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.625
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,spo0A,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,ald,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,sigK,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,bcd,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,butyryl-CoA,6,1.2843749999999998,0.21406249999999996,0.4375,0.07291666666666667,0.8468749999999998,0.1411458333333333,0.953125
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,thlA,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,butanal,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.875
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,sigE,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,adc,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,bdhAB,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,acetate,4,1.697916666666667,0.42447916666666674,1.25,0.3125,0.44791666666666696,0.11197916666666674,0.6875
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,spoIIA+p,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,butyryl-p,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,adhA,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,pta,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,acetyl-CoA,5,1.3984375,0.2796875,0.6875,0.1375,0.7109375,0.14218749999999997,0.90625
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,buk1,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,lactate,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,hbd,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,pyk,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,acetone,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,acetyl-p,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,ctfA,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,spoIIAB,4,1.5208333333333335,0.38020833333333337,1.0,0.25,0.5208333333333335,0.13020833333333337,0.1875
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,butyric_acid,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.125
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,pyruvate,5,1.125,0.225,0.3125,0.0625,0.8125,0.1625,0.96875
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,ferredoxin,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,EtfAB,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,spo0A+p,4,1.25,0.3125,0.75,0.1875,0.5,0.125,0.125
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,acetoacetyl-CoA,4,1.1875,0.296875,0.5,0.125,0.6875,0.171875,0.9375
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,NAD(P)H,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,sigA,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,spoIIE,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,glucose,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,NADH,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,phosphorylation,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,PTS,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,pfo,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,pfk,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,pgi,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,Rnf,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,gap-pgk-tpi-pgm-X276_23705-eno,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signaling Pathway for Butanol Production in Clostridium beijerinckii NRRL B-598,fba,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,SKBR3 Breast Cell Line Long-term ErbB Network,RPS6,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,SKBR3 Breast Cell Line Long-term ErbB Network,ERBB2,6,1.4453125,0.24088541666666666,0.75,0.125,0.6953125,0.11588541666666666,0.109375
0,SKBR3 Breast Cell Line Long-term ErbB Network,cRAF,6,1.578125,0.2630208333333333,1.0625,0.17708333333333334,0.515625,0.08593749999999997,0.234375
0,SKBR3 Breast Cell Line Long-term ErbB Network,GSKa_b,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,SKBR3 Breast Cell Line Long-term ErbB Network,ERBB3,5,1.3984375,0.2796875,0.6875,0.1375,0.7109375,0.14218749999999997,0.09375
0,SKBR3 Breast Cell Line Long-term ErbB Network,Nfkb,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.875
0,SKBR3 Breast Cell Line Long-term ErbB Network,ERK1_2,4,1.1875,0.296875,0.5,0.125,0.6875,0.171875,0.9375
0,SKBR3 Breast Cell Line Long-term ErbB Network,PRAS,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,SKBR3 Breast Cell Line Long-term ErbB Network,AKT,7,1.557291666666666,0.222470238095238,1.046875,0.14955357142857142,0.5104166666666661,0.07291666666666657,0.2421875
0,SKBR3 Breast Cell Line Long-term ErbB Network,CyclinB1,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,SKBR3 Breast Cell Line Long-term ErbB Network,CyclinD1,6,1.578125,0.2630208333333333,1.125,0.1875,0.453125,0.07552083333333331,0.484375
0,SKBR3 Breast Cell Line Long-term ErbB Network,RB,5,1.3984375,0.2796875,0.6875,0.1375,0.7109375,0.14218749999999997,0.09375
0,SKBR3 Breast Cell Line Long-term ErbB Network,p70S6K,5,1.583333333333333,0.3166666666666666,1.0625,0.2125,0.520833333333333,0.1041666666666666,0.21875
0,SKBR3 Breast Cell Line Long-term ErbB Network,p53,4,1.1875,0.296875,0.5,0.125,0.6875,0.171875,0.9375
0,SKBR3 Breast Cell Line Long-term ErbB Network,ERBB1,4,1.5208333333333335,0.38020833333333337,1.0,0.25,0.5208333333333335,0.13020833333333337,0.1875
0,SKBR3 Breast Cell Line Long-term ErbB Network,p38,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,SKBR3 Breast Cell Line Long-term ErbB Network,BAX,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,SKBR3 Breast Cell Line Long-term ErbB Network,cJUN,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,SKBR3 Breast Cell Line Long-term ErbB Network,FoxO1_3a,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,SKBR3 Breast Cell Line Long-term ErbB Network,TSC2,5,1.3984375,0.2796875,0.6875,0.1375,0.7109375,0.14218749999999997,0.09375
0,SKBR3 Breast Cell Line Long-term ErbB Network,PTEN,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,SKBR3 Breast Cell Line Long-term ErbB Network,trastuzumab,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,SKBR3 Breast Cell Line Long-term ErbB Network,pertuzumab,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,SKBR3 Breast Cell Line Long-term ErbB Network,stimulus,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,SKBR3 Breast Cell Line Long-term ErbB Network,erlotinib,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,SKBR3 Breast Cell Line Short-term ErbB Network,ERBB3,4,1.5208333333333335,0.38020833333333337,1.0,0.25,0.5208333333333335,0.13020833333333337,0.1875
0,SKBR3 Breast Cell Line Short-term ErbB Network,ERK1_2,4,1.1875,0.296875,0.5,0.125,0.6875,0.171875,0.9375
0,SKBR3 Breast Cell Line Short-term ErbB Network,PDK1,4,1.1875,0.296875,0.5,0.125,0.6875,0.171875,0.9375
0,SKBR3 Breast Cell Line Short-term ErbB Network,PLCg,4,1.1875,0.296875,0.5,0.125,0.6875,0.171875,0.9375
0,SKBR3 Breast Cell Line Short-term ErbB Network,p70S6K,4,1.1875,0.296875,0.5,0.125,0.6875,0.171875,0.9375
0,SKBR3 Breast Cell Line Short-term ErbB Network,ERBB1,5,1.583333333333333,0.3166666666666666,1.0625,0.2125,0.520833333333333,0.1041666666666666,0.21875
0,SKBR3 Breast Cell Line Short-term ErbB Network,MEK1_2,4,1.1875,0.296875,0.5,0.125,0.6875,0.171875,0.9375
0,SKBR3 Breast Cell Line Short-term ErbB Network,PKCa,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,SKBR3 Breast Cell Line Short-term ErbB Network,ERBB2,4,1.1875,0.296875,0.5,0.125,0.6875,0.171875,0.0625
0,SKBR3 Breast Cell Line Short-term ErbB Network,mTOR,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,SKBR3 Breast Cell Line Short-term ErbB Network,AKT,4,1.1875,0.296875,0.5,0.125,0.6875,0.171875,0.9375
0,SKBR3 Breast Cell Line Short-term ErbB Network,HRG,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,SKBR3 Breast Cell Line Short-term ErbB Network,trastuzumab,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,SKBR3 Breast Cell Line Short-term ErbB Network,erlotinib,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,SKBR3 Breast Cell Line Short-term ErbB Network,pertuzumab,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,SKBR3 Breast Cell Line Short-term ErbB Network,EGF,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Stomatal Opening Model,PK_2,5,3.1015625,0.6203125,2.25,0.45,0.8515625,0.17031250000000003,0.3125
0,Stomatal Opening Model,sucrose,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Stomatal Opening Model,Ci,4,1.697916666666667,0.42447916666666674,1.25,0.3125,0.44791666666666696,0.11197916666666674,0.3125
0,Stomatal Opening Model,Cac,4,1.697916666666667,0.42447916666666674,1.25,0.3125,0.44791666666666696,0.11197916666666674,0.6875
0,Stomatal Opening Model,phph_high,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Stomatal Opening Model,PLA2,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.875
0,Stomatal Opening Model,ROS,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.125
0,Stomatal Opening Model,carbfix_high,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,Stomatal Opening Model,NO,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Stomatal Opening Model,phph,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Stomatal Opening Model,PK_3,5,2.164583333333333,0.43291666666666656,0.9375,0.1875,1.2270833333333329,0.24541666666666656,0.09375
0,Stomatal Opening Model,AnionCh_high,5,2.140625,0.428125,1.5625,0.3125,0.578125,0.11562499999999998,0.53125
0,Stomatal Opening Model,MCPS_high,4,1.5208333333333335,0.38020833333333337,1.0,0.25,0.5208333333333335,0.13020833333333337,0.1875
0,Stomatal Opening Model,CaATPase,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Stomatal Opening Model,Cac_high,4,1.5208333333333335,0.38020833333333337,1.0,0.25,0.5208333333333335,0.13020833333333337,0.1875
0,Stomatal Opening Model,PK_1,5,2.638318452380952,0.5276636904761904,1.5625,0.3125,1.0758184523809522,0.21516369047619044,0.21875
0,Stomatal Opening Model,Kc,9,2.196391369047621,0.24404348544973567,1.2109375,0.1345486111111111,0.9854538690476211,0.10949487433862456,0.1953125
0,Stomatal Opening Model,PMV_pos,8,2.5510966247294355,0.31888707809117944,1.390625,0.173828125,1.1604716247294355,0.14505895309117944,0.2421875
0,Stomatal Opening Model,SO_3,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Stomatal Opening Model,Ci_sup,4,1.625,0.40625,1.25,0.3125,0.375,0.09375,0.4375
0,Stomatal Opening Model,HATPase_3,8,2.5908203125,0.3238525390625,1.4375,0.1796875,1.1533203125,0.1441650390625,0.19921875
0,Stomatal Opening Model,PLC,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.625
0,Stomatal Opening Model,HATPase_2,8,2.2878162202380956,0.28597702752976195,0.921875,0.115234375,1.3659412202380956,0.17074265252976195,0.09375
0,Stomatal Opening Model,PP1cc_1,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Stomatal Opening Model,MCPS,4,2.0,0.5,1.5,0.375,0.5,0.125,0.5625
0,Stomatal Opening Model,Kout,7,1.6708333333333343,0.23869047619047631,1.171875,0.16741071428571427,0.4989583333333343,0.07127976190476204,0.4765625
0,Stomatal Opening Model,CaR,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Stomatal Opening Model,PP1cc_3,4,2.5,0.625,2.0,0.5,0.5,0.125,0.375
0,Stomatal Opening Model,SO_1,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Stomatal Opening Model,SO_2,3,2.0,0.6666666666666666,1.5,0.5,0.5,0.16666666666666663,0.5
0,Stomatal Opening Model,PP1cc_2,4,1.6979166666666665,0.42447916666666663,1.25,0.3125,0.4479166666666665,0.11197916666666663,0.3125
0,Stomatal Opening Model,Kin,6,2.0,0.3333333333333333,1.375,0.22916666666666666,0.625,0.10416666666666666,0.328125
0,Stomatal Opening Model,phot1_complex,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Stomatal Opening Model,HATPase_1,7,2.1480468750000004,0.3068638392857143,1.1875,0.16964285714285715,0.9605468750000004,0.13722098214285716,0.1875
0,Stomatal Opening Model,FFA,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Stomatal Opening Model,CaIc,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Stomatal Opening Model,PLD_high,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Stomatal Opening Model,Kv,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Stomatal Opening Model,AnionCh,7,2.45703125,0.3510044642857143,1.640625,0.234375,0.81640625,0.1166294642857143,0.6484375
0,Stomatal Opening Model,carbfix,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,Stomatal Opening Model,PMV_neg,8,2.658931671626985,0.33236645895337313,1.609375,0.201171875,1.049556671626985,0.13119458395337313,0.3359375
0,Stomatal Opening Model,ABI1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Stomatal Opening Model,PLD,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Stomatal Opening Model,KEV,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Stomatal Opening Model,BL,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Stomatal Opening Model,CO2_high,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Stomatal Opening Model,RL,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Stomatal Opening Model,ABA,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Stomatal Opening Model,CO2,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T cell differentiation,NFAT,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T cell differentiation,IRAK,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T cell differentiation,STAT1,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,T cell differentiation,IL10R,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T cell differentiation,IL12R,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T cell differentiation,IL18R,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,T cell differentiation,IFNgR,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T cell differentiation,IFNg,5,1.609375,0.321875,1.1875,0.2375,0.421875,0.08437500000000003,0.46875
0,T cell differentiation,STAT4,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,T cell differentiation,IL10,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T cell differentiation,STAT3,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T cell differentiation,IFNbR,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T cell differentiation,IL4,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,T cell differentiation,IL4R,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,T cell differentiation,GATA3,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,T cell differentiation,STAT6,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T cell differentiation,SOCS1,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,T cell differentiation,JAK1,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,T cell differentiation,Tbet,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,T cell differentiation,IFNb,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T cell differentiation,TCR,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T cell differentiation,IL18,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T cell differentiation,IL12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T Cell Receptor Signaling,creb,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T Cell Receptor Signaling,ikkg,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,T Cell Receptor Signaling,card11a,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.125
0,T Cell Receptor Signaling,vav1,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.625
0,T Cell Receptor Signaling,plcga,6,1.078125,0.1796875,0.1875,0.03125,0.890625,0.1484375,0.015625
0,T Cell Receptor Signaling,lat,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T Cell Receptor Signaling,card11,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T Cell Receptor Signaling,tcrlig,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T Cell Receptor Signaling,lckp1,5,1.125,0.225,0.3125,0.0625,0.8125,0.1625,0.03125
0,T Cell Receptor Signaling,fyn,4,2.0,0.5,1.5,0.375,0.5,0.125,0.4375
0,T Cell Receptor Signaling,fos,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T Cell Receptor Signaling,sre,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,T Cell Receptor Signaling,hpk1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T Cell Receptor Signaling,bcl10,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T Cell Receptor Signaling,mek,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T Cell Receptor Signaling,rlk,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T Cell Receptor Signaling,cam,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T Cell Receptor Signaling,sh3bp2,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,T Cell Receptor Signaling,gadd45,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T Cell Receptor Signaling,jnk,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,T Cell Receptor Signaling,bcat,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T Cell Receptor Signaling,ip3,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T Cell Receptor Signaling,ccblp1,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,T Cell Receptor Signaling,camk4,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T Cell Receptor Signaling,shp1,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,T Cell Receptor Signaling,sos,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T Cell Receptor Signaling,ccblr,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T Cell Receptor Signaling,rasgrp,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T Cell Receptor Signaling,pip3,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.125
0,T Cell Receptor Signaling,itk,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.125
0,T Cell Receptor Signaling,vav3,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T Cell Receptor Signaling,bad,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,T Cell Receptor Signaling,ccblp2,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
